caller_id,receiver_id,start_time,duration_sec,call_type,sim_id,device_id,location_origin,country_origin,location_dest,country_dest,is_night_call,transaction_status,fraud_type
3738313040,9814031166,2025-05-31 16:09:58,180,local,SIM006491,DEV05973,Johannesburg,ZA,Kampala,UG,0,Fraudulent,random_fraud
1999206684,8785037592,2025-05-31 16:09:58,690,local,SIM005032,DEV05319,Accra,GH,Johannesburg,ZA,0,Genuine,none
4121982040,2588450631,2025-05-31 16:09:58,10,local,SIM013342,DEV01678,Lagos,NG,Addis Ababa,ET,0,Genuine,none
2793745786,8773219472,2025-05-31 16:09:58,342,local,SIM018936,DEV07349,Accra,GH,Johannesburg,ZA,0,Genuine,none
6074368056,9321047883,2025-05-31 16:09:58,404,international,SIM006332,DEV01854,Kampala,UG,Nairobi,KE,0,Genuine,none
4274346257,7097682849,2025-05-31 16:09:58,469,international,SIM012345,DEV05737,Cairo,EG,Accra,GH,0,Genuine,none
7535298880,4421903827,2025-05-31 16:09:58,293,local,SIM_FAKE_867,DEV07915,Kampala,UG,Cairo,EG,0,Fraudulent,subscription_fraud
4343616808,9721772702,2025-05-31 16:09:58,39,local,SIM015152,DEV06510,Kampala,UG,Addis Ababa,ET,0,Genuine,none
4167138623,3780506708,2025-05-31 16:09:58,30,international,SIM005670,DEV07835,Lagos,NG,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
5575314357,4482062054,2025-05-31 16:09:58,148,local,SIM012702,DEV06918,Lagos,NG,Cairo,EG,0,Genuine,none
3704510446,4785200039,2025-05-31 16:09:58,195,international,SIM016165,DEV09015,Cairo,EG,Lagos,NG,0,Genuine,none
6703367974,4853188150,2025-05-31 16:09:58,456,local,SIM009518,DEV03192,Cairo,EG,Addis Ababa,ET,0,Fraudulent,call_masking
2155216042,7212738655,2025-05-31 16:09:58,689,local,SIM012287,DEV01704,Kampala,UG,Lagos,NG,0,Fraudulent,call_masking
3527858861,4913100964,2025-05-31 16:09:58,487,local,SIM017547,DEV00042,Lagos,NG,Lagos,NG,0,Genuine,none
7941035803,8980230078,2025-05-31 16:09:58,15,local,SIM016842,DEV08409,Addis Ababa,ET,Accra,GH,0,Fraudulent,random_fraud
1058073000,1778033543,2025-05-31 16:09:58,263,local,SIM009585,DEV07098,Johannesburg,ZA,Kampala,UG,0,Genuine,none
7012190277,8826178534,2025-05-31 16:09:58,589,international,SIM008178,DEV08853,Nairobi,KE,Nairobi,KE,0,Genuine,none
3324030719,3988016016,2025-05-31 16:09:58,253,local,SIM009345,DEV08966,Lagos,NG,Johannesburg,ZA,0,Genuine,none
4838460881,5938752806,2025-05-31 16:09:58,254,international,SIM009727,DEV09127,Nairobi,KE,Accra,GH,0,Genuine,none
4329997332,9396109971,2025-05-31 16:09:58,84,local,SIM017828,DEV06580,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,random_fraud
3671034790,1560223864,2025-05-31 16:09:58,294,international,SIM006058,DEV01204,Kampala,UG,Kampala,UG,0,Fraudulent,random_fraud
7479635954,1231244933,2025-05-31 16:09:58,29,local,SIM019702,DEV05319,Kampala,UG,Johannesburg,ZA,0,Genuine,none
9151034046,1481858703,2025-05-31 16:09:58,303,local,SIM016936,DEV02267,Johannesburg,ZA,Accra,GH,0,Fraudulent,call_masking
3896348211,4467904084,2025-05-31 16:09:58,35,local,SIM014030,DEV01435,Addis Ababa,ET,Cairo,EG,0,Genuine,none
8273444533,7879916633,2025-05-31 16:09:58,10,international,SIM_FAKE_422,DEV03232,Nairobi,KE,Accra,GH,0,Fraudulent,subscription_fraud
8760038420,1655623647,2025-05-31 16:09:58,294,international,SIM004311,DEV00541,Kampala,UG,Addis Ababa,ET,0,Fraudulent,random_fraud
9145155963,4667263919,2025-05-31 16:09:58,51,international,SIM005490,DEV05804,Cairo,EG,Nairobi,KE,0,Genuine,none
2149153986,4443652141,2025-05-31 16:09:58,10,international,SIM010307,DEV09005,Nairobi,KE,Accra,GH,0,Fraudulent,random_fraud
5335943611,1322775995,2025-05-31 16:09:58,755,international,SIM011439,DEV00795,Nairobi,KE,Accra,GH,0,Genuine,none
5260189903,6665316721,2025-05-31 16:09:58,294,international,SIM_FAKE_753,DEV06837,Nairobi,KE,Lagos,NG,0,Fraudulent,subscription_fraud
3428101252,4986308451,2025-05-31 16:09:58,89,local,SIM014432,DEV02860,Addis Ababa,ET,Kampala,UG,0,Genuine,none
2320051709,7190020298,2025-05-31 16:09:58,42,international,SIM007401,DEV03597,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,call_masking
8292528763,5864877870,2025-05-31 16:09:58,178,international,SIM012400,DEV07546,Addis Ababa,ET,Cairo,EG,0,Genuine,none
8963441358,6400238702,2025-05-31 16:09:58,30,local,SIM_FAKE_810,DEV07548,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,subscription_fraud
8684529242,4344299835,2025-05-31 16:09:58,83,local,SIM011874,DEV03795,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,call_masking
3025931461,1899830688,2025-05-31 16:09:58,132,local,SIM006058,DEV09020,Addis Ababa,ET,Accra,GH,0,Genuine,none
2774236301,6544099743,2025-05-31 16:09:58,28,local,SIM008634,DEV01180,Johannesburg,ZA,Lagos,NG,0,Fraudulent,call_masking
2915850276,8567035487,2025-05-31 16:09:58,32,local,SIM008380,DEV06459,Accra,GH,Lagos,NG,0,Fraudulent,call_masking
1795743888,7001726491,2025-05-31 16:09:58,736,international,SIM014166,DEV05852,Johannesburg,ZA,Nairobi,KE,0,Genuine,none
7368375264,6455547474,2025-05-31 16:09:58,196,local,SIM010730,DEV07872,Accra,GH,Johannesburg,ZA,0,Genuine,none
2719168489,2459101920,2025-05-31 16:09:58,30,local,SIM017752,DEV06481,Addis Ababa,ET,Lagos,NG,0,Fraudulent,random_fraud
7624142347,1991752269,2025-05-31 16:09:58,407,international,SIM010126,DEV06407,Lagos,NG,Nairobi,KE,0,Fraudulent,random_fraud
1775939108,7559014964,2025-05-31 16:09:58,10,local,SIM_FAKE_658,DEV02286,Addis Ababa,ET,Lagos,NG,0,Fraudulent,subscription_fraud
7984744842,3410686401,2025-05-31 16:09:58,396,local,SIM008510,DEV08762,Nairobi,KE,Accra,GH,0,Genuine,none
7243215186,4144048629,2025-05-31 16:09:58,45,international,SIM003769,DEV06187,Kampala,UG,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
1400409627,4991910487,2025-05-31 16:09:58,20,international,SIM013174,DEV07284,Accra,GH,Nairobi,KE,0,Fraudulent,random_fraud
4171351618,7997467289,2025-05-31 16:09:58,155,local,SIM003374,DEV09310,Addis Ababa,ET,Lagos,NG,0,Genuine,none
8529327902,4923942339,2025-05-31 16:09:58,389,local,SIM_FAKE_320,DEV07984,Cairo,EG,Addis Ababa,ET,0,Fraudulent,subscription_fraud
7922014790,4471547548,2025-05-31 16:09:58,31,local,SIM_FAKE_174,DEV03940,Cairo,EG,Addis Ababa,ET,0,Fraudulent,subscription_fraud
8433725421,6051862865,2025-05-31 16:09:58,10,local,SIM_FAKE_903,DEV05618,Lagos,NG,Kampala,UG,0,Fraudulent,subscription_fraud
7223087846,2526190607,2025-05-31 16:09:58,148,international,SIM014736,DEV04681,Lagos,NG,Cairo,EG,0,Genuine,none
2095164045,2313808083,2025-05-31 16:09:58,122,international,SIM012271,DEV07723,Accra,GH,Nairobi,KE,0,Fraudulent,call_masking
7445478336,9094795146,2025-05-31 16:09:58,33,international,SIM007688,DEV03384,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
1743265230,6031400321,2025-05-31 16:09:58,354,local,SIM000262,DEV04974,Nairobi,KE,Cairo,EG,0,Genuine,none
7989144352,4901130716,2025-05-31 16:09:58,10,international,SIM015672,DEV05780,Lagos,NG,Johannesburg,ZA,0,Genuine,none
5944981855,3021823437,2025-05-31 16:09:58,57,international,SIM_FAKE_941,DEV06493,Johannesburg,ZA,Kampala,UG,0,Fraudulent,subscription_fraud
4538577143,6567735530,2025-05-31 16:09:58,256,local,SIM000465,DEV02089,Kampala,UG,Nairobi,KE,0,Genuine,none
1796174810,7993231816,2025-05-31 16:09:58,371,local,SIM012234,DEV04201,Nairobi,KE,Addis Ababa,ET,0,Genuine,none
5720903879,3157350140,2025-05-31 16:09:58,17,local,SIM_FAKE_561,DEV08390,Cairo,EG,Accra,GH,0,Fraudulent,subscription_fraud
6671884948,2963443549,2025-05-31 16:09:58,411,local,SIM012434,DEV09505,Accra,GH,Nairobi,KE,0,Genuine,none
4717987407,8983930616,2025-05-31 16:09:58,407,local,SIM_FAKE_545,DEV04772,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,subscription_fraud
9676758338,8836027809,2025-05-31 16:09:58,13,local,SIM011336,DEV01352,Cairo,EG,Accra,GH,0,Fraudulent,call_masking
7886902789,4075789310,2025-05-31 16:09:58,401,local,SIM_FAKE_240,DEV00004,Lagos,NG,Addis Ababa,ET,0,Fraudulent,subscription_fraud
9464574404,8562793203,2025-05-31 16:09:58,221,international,SIM007384,DEV09040,Cairo,EG,Lagos,NG,0,Fraudulent,call_masking
4885958259,9177751778,2025-05-31 16:09:58,30,international,SIM_FAKE_72,DEV06479,Johannesburg,ZA,Johannesburg,ZA,0,Fraudulent,subscription_fraud
7918225743,1740850308,2025-05-31 16:09:58,231,local,SIM017069,DEV05519,Cairo,EG,Nairobi,KE,0,Genuine,none
2995830100,7392375966,2025-05-31 16:09:58,226,local,SIM013062,DEV08390,Johannesburg,ZA,Cairo,EG,0,Genuine,none
6148500823,8549955212,2025-05-31 16:09:58,197,local,SIM017615,DEV07102,Kampala,UG,Lagos,NG,0,Genuine,none
5314717542,3162148515,2025-05-31 16:09:58,50,international,SIM_FAKE_795,DEV01929,Cairo,EG,Accra,GH,0,Fraudulent,subscription_fraud
9708341639,2207713143,2025-05-31 16:09:58,38,international,SIM002673,DEV07209,Cairo,EG,Kampala,UG,0,Genuine,none
8495853078,7040202389,2025-05-31 16:09:58,15,local,SIM015435,DEV04007,Addis Ababa,ET,Accra,GH,0,Fraudulent,random_fraud
9469684602,4784318532,2025-05-31 16:09:58,17,local,SIM018644,DEV03832,Lagos,NG,Accra,GH,0,Genuine,none
6637041902,9808105478,2025-05-31 16:09:58,42,international,SIM004558,DEV05606,Accra,GH,Johannesburg,ZA,0,Genuine,none
1570170387,4495467435,2025-05-31 16:09:58,227,local,SIM017024,DEV03942,Cairo,EG,Johannesburg,ZA,0,Genuine,none
2950871558,2520762370,2025-05-31 16:09:58,40,local,SIM_FAKE_621,DEV07977,Nairobi,KE,Lagos,NG,0,Fraudulent,subscription_fraud
2669156229,3027527362,2025-05-31 16:09:58,17,local,SIM005060,DEV03686,Kampala,UG,Nairobi,KE,0,Genuine,none
4489067678,9410827784,2025-05-31 16:09:58,13,international,SIM003391,DEV05240,Kampala,UG,Addis Ababa,ET,0,Genuine,none
3014771565,7472625384,2025-05-31 16:09:58,377,local,SIM009851,DEV04337,Kampala,UG,Addis Ababa,ET,0,Fraudulent,call_masking
2665752837,8551080324,2025-05-31 16:09:58,202,local,SIM002000,DEV07355,Lagos,NG,Johannesburg,ZA,0,Fraudulent,random_fraud
4949386107,6272284459,2025-05-31 16:09:58,263,local,SIM000240,DEV04586,Accra,GH,Lagos,NG,0,Genuine,none
3242787509,5662897402,2025-05-31 16:09:58,166,local,SIM_FAKE_89,DEV05424,Accra,GH,Johannesburg,ZA,0,Fraudulent,subscription_fraud
2657949799,7029561219,2025-05-31 16:09:58,949,international,SIM000338,DEV08720,Addis Ababa,ET,Accra,GH,0,Genuine,none
3091636086,6846895040,2025-05-31 16:09:58,108,international,SIM009509,DEV08388,Accra,GH,Accra,GH,0,Genuine,none
6471835273,5283211678,2025-05-31 16:09:58,24,international,SIM010927,DEV09798,Johannesburg,ZA,Cairo,EG,0,Fraudulent,sim_box_fraud
2794125390,1134975755,2025-05-31 16:09:58,64,international,SIM006674,DEV03195,Johannesburg,ZA,Johannesburg,ZA,0,Genuine,none
9465508233,7111633020,2025-05-31 16:09:58,456,international,SIM013884,DEV03055,Nairobi,KE,Nairobi,KE,0,Genuine,none
6182634515,1464925593,2025-05-31 16:09:58,100,international,SIM000212,DEV06057,Nairobi,KE,Addis Ababa,ET,0,Genuine,none
6630956241,5428500018,2025-05-31 16:09:58,46,international,SIM002526,DEV06363,Addis Ababa,ET,Addis Ababa,ET,0,Genuine,none
1052384746,1039312913,2025-05-31 16:09:58,25,international,SIM014072,DEV04379,Lagos,NG,Nairobi,KE,0,Fraudulent,sim_box_fraud
6992972867,9290511804,2025-05-31 16:09:58,76,international,SIM000278,DEV04482,Addis Ababa,ET,Addis Ababa,ET,0,Genuine,none
6150420541,7753824067,2025-05-31 16:09:58,151,local,SIM009939,DEV05054,Accra,GH,Kampala,UG,0,Fraudulent,random_fraud
8385729484,7447872269,2025-05-31 16:09:58,163,local,SIM017594,DEV09210,Kampala,UG,Addis Ababa,ET,0,Genuine,none
4134027756,2796165853,2025-05-31 16:09:58,73,local,SIM019064,DEV03823,Nairobi,KE,Cairo,EG,0,Genuine,none
9879645621,6957193070,2025-05-31 16:09:58,240,local,SIM017795,DEV00112,Johannesburg,ZA,Johannesburg,ZA,0,Genuine,none
4421265403,7424666817,2025-05-31 16:09:58,381,international,SIM012477,DEV06794,Lagos,NG,Addis Ababa,ET,0,Fraudulent,call_masking
1374056003,3888893530,2025-05-31 16:09:58,27,international,SIM004314,DEV06569,Nairobi,KE,Nairobi,KE,0,Fraudulent,sim_box_fraud
4524022165,3300006329,2025-05-31 16:09:58,317,international,SIM018418,DEV01211,Nairobi,KE,Kampala,UG,0,Fraudulent,random_fraud
9867391467,5299156537,2025-05-31 16:09:58,190,local,SIM_FAKE_284,DEV05945,Johannesburg,ZA,Cairo,EG,0,Fraudulent,subscription_fraud
3310513455,9679505796,2025-05-31 16:09:58,811,local,SIM018666,DEV03449,Addis Ababa,ET,Nairobi,KE,0,Fraudulent,call_masking
5417912176,9388440588,2025-05-31 16:09:58,46,local,SIM005198,DEV09726,Lagos,NG,Cairo,EG,0,Genuine,none
8008090441,1770875550,2025-05-31 16:09:58,167,local,SIM008325,DEV00004,Johannesburg,ZA,Accra,GH,0,Fraudulent,random_fraud
6345490406,5416344795,2025-05-31 16:09:58,79,international,SIM_FAKE_366,DEV06406,Addis Ababa,ET,Addis Ababa,ET,0,Fraudulent,subscription_fraud
8325319061,3623993230,2025-05-31 16:09:58,43,international,SIM014329,DEV05585,Lagos,NG,Kampala,UG,0,Genuine,none
3674974807,5281656148,2025-05-31 16:09:58,261,local,SIM_FAKE_621,DEV08211,Kampala,UG,Nairobi,KE,0,Fraudulent,subscription_fraud
7436253724,7904782527,2025-05-31 16:09:58,150,local,SIM014850,DEV07836,Kampala,UG,Lagos,NG,0,Genuine,none
7732069290,1789667592,2025-05-31 16:09:58,354,international,SIM_FAKE_503,DEV05727,Accra,GH,Cairo,EG,0,Fraudulent,subscription_fraud
6592989401,3150977411,2025-05-31 16:09:58,114,local,SIM_FAKE_453,DEV03166,Nairobi,KE,Accra,GH,0,Fraudulent,subscription_fraud
5439000168,1942210675,2025-05-31 16:09:58,23,local,SIM015616,DEV04595,Lagos,NG,Kampala,UG,0,Fraudulent,random_fraud
1399589884,1876243335,2025-05-31 16:09:58,273,international,SIM_FAKE_150,DEV08740,Addis Ababa,ET,Nairobi,KE,0,Fraudulent,subscription_fraud
8677680720,3536314020,2025-05-31 16:09:58,76,international,SIM008747,DEV00868,Nairobi,KE,Cairo,EG,0,Fraudulent,random_fraud
3262459091,1839129111,2025-05-31 16:09:58,44,local,SIM017117,DEV08888,Accra,GH,Kampala,UG,0,Genuine,none
2843120028,1996279324,2025-05-31 16:09:58,72,local,SIM017380,DEV08390,Lagos,NG,Accra,GH,0,Fraudulent,call_masking
3643243363,2799368233,2025-05-31 16:09:58,204,local,SIM018876,DEV00669,Lagos,NG,Johannesburg,ZA,0,Genuine,none
7363245121,4306180148,2025-05-31 16:09:58,347,international,SIM013407,DEV04636,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
9980063881,5013640974,2025-05-31 16:09:58,109,local,SIM007433,DEV06900,Kampala,UG,Lagos,NG,0,Fraudulent,call_masking
4258011126,5003755428,2025-05-31 16:09:58,139,international,SIM001400,DEV00272,Johannesburg,ZA,Kampala,UG,0,Fraudulent,call_masking
9641238239,6843200198,2025-05-31 16:09:58,124,local,SIM009694,DEV04810,Cairo,EG,Accra,GH,0,Genuine,none
6432149597,3577653488,2025-05-31 16:09:58,48,international,SIM006231,DEV03666,Kampala,UG,Johannesburg,ZA,0,Genuine,none
2962136111,3786890680,2025-05-31 16:09:58,757,international,SIM_FAKE_499,DEV06980,Lagos,NG,Cairo,EG,0,Fraudulent,subscription_fraud
7194607052,4510439353,2025-05-31 16:09:58,192,local,SIM001118,DEV01169,Addis Ababa,ET,Lagos,NG,0,Genuine,none
9368859364,6968443854,2025-05-31 16:09:58,150,local,SIM014390,DEV06322,Addis Ababa,ET,Johannesburg,ZA,0,Genuine,none
6550738704,2226781684,2025-05-31 16:09:58,20,international,SIM006843,DEV04436,Cairo,EG,Accra,GH,0,Fraudulent,sim_box_fraud
7997054233,7426436976,2025-05-31 16:09:58,620,local,SIM002156,DEV03923,Cairo,EG,Johannesburg,ZA,0,Genuine,none
5252822422,6101219488,2025-05-31 16:09:58,443,international,SIM004763,DEV04662,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
5658945489,3961841772,2025-05-31 16:09:58,124,local,SIM016297,DEV04426,Johannesburg,ZA,Nairobi,KE,0,Genuine,none
1595945934,5669363664,2025-05-31 16:09:58,25,local,SIM014384,DEV00245,Cairo,EG,Nairobi,KE,0,Genuine,none
7706666341,3536293695,2025-05-31 16:09:58,441,international,SIM002569,DEV08092,Addis Ababa,ET,Johannesburg,ZA,0,Genuine,none
3381229770,5341656405,2025-05-31 16:09:58,38,local,SIM012446,DEV00130,Lagos,NG,Addis Ababa,ET,0,Fraudulent,call_masking
1393905238,9592697411,2025-05-31 16:09:58,325,local,SIM005174,DEV00746,Nairobi,KE,Lagos,NG,0,Fraudulent,random_fraud
1535271108,9294591776,2025-05-31 16:09:58,209,local,SIM005422,DEV01489,Cairo,EG,Johannesburg,ZA,0,Genuine,none
1136608195,4708986909,2025-05-31 16:09:58,25,international,SIM008768,DEV02268,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
9378672272,9207008621,2025-05-31 16:09:58,64,international,SIM004660,DEV09750,Nairobi,KE,Cairo,EG,0,Genuine,none
6141761939,5266891997,2025-05-31 16:09:58,53,local,SIM015704,DEV03767,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,random_fraud
5119447160,6183192903,2025-05-31 16:09:58,43,international,SIM003140,DEV08427,Johannesburg,ZA,Nairobi,KE,0,Fraudulent,sim_box_fraud
1333682906,8342507431,2025-05-31 16:09:58,416,international,SIM015991,DEV00637,Johannesburg,ZA,Cairo,EG,0,Genuine,none
7135677914,9356543144,2025-05-31 16:09:58,191,local,SIM019280,DEV04698,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
3896606446,1316160337,2025-05-31 16:09:58,32,international,SIM011744,DEV05749,Accra,GH,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
5182340966,9595705036,2025-05-31 16:09:58,299,local,SIM012078,DEV06278,Cairo,EG,Kampala,UG,0,Genuine,none
8851690873,7645108235,2025-05-31 16:09:58,315,local,SIM008646,DEV09971,Cairo,EG,Accra,GH,0,Genuine,none
4405389947,7792328942,2025-05-31 16:09:58,199,local,SIM008256,DEV05160,Lagos,NG,Cairo,EG,0,Genuine,none
2612474726,4430109471,2025-05-31 16:09:58,342,local,SIM013970,DEV01665,Accra,GH,Addis Ababa,ET,0,Genuine,none
5914403760,1300446386,2025-05-31 16:09:58,10,local,SIM006845,DEV09142,Nairobi,KE,Kampala,UG,0,Genuine,none
2307019524,6073646804,2025-05-31 16:09:58,873,local,SIM010693,DEV01899,Johannesburg,ZA,Kampala,UG,0,Genuine,none
1663369443,2663517553,2025-05-31 16:09:58,41,local,SIM007781,DEV00029,Lagos,NG,Johannesburg,ZA,0,Fraudulent,random_fraud
3757065033,8777654722,2025-05-31 16:09:58,15,international,SIM018007,DEV09463,Addis Ababa,ET,Nairobi,KE,0,Genuine,none
6021236392,2812287201,2025-05-31 16:09:58,134,local,SIM_FAKE_332,DEV05232,Lagos,NG,Addis Ababa,ET,0,Fraudulent,subscription_fraud
7601405485,8168013259,2025-05-31 16:09:58,191,local,SIM013544,DEV07270,Cairo,EG,Johannesburg,ZA,0,Fraudulent,call_masking
7719845910,4968357032,2025-05-31 16:09:58,94,local,SIM012584,DEV06536,Nairobi,KE,Nairobi,KE,0,Genuine,none
1854483070,8332394615,2025-05-31 16:09:58,218,international,SIM018707,DEV09002,Addis Ababa,ET,Nairobi,KE,0,Genuine,none
2374617628,5353429650,2025-05-31 16:09:58,87,international,SIM_FAKE_121,DEV02165,Nairobi,KE,Lagos,NG,0,Fraudulent,subscription_fraud
3836124973,6630949026,2025-05-31 16:09:58,247,local,SIM_FAKE_59,DEV06306,Lagos,NG,Kampala,UG,0,Fraudulent,subscription_fraud
1195247341,3947800645,2025-05-31 16:09:58,115,local,SIM_FAKE_776,DEV00142,Cairo,EG,Addis Ababa,ET,0,Fraudulent,subscription_fraud
6141712977,8407018960,2025-05-31 16:09:58,37,international,SIM008060,DEV04985,Cairo,EG,Accra,GH,0,Fraudulent,sim_box_fraud
8419841610,9802960322,2025-05-31 16:09:58,16,international,SIM018786,DEV09214,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,random_fraud
8596765402,4959151290,2025-05-31 16:09:58,50,international,SIM017503,DEV09633,Johannesburg,ZA,Kampala,UG,0,Genuine,none
3597610377,6247319106,2025-05-31 16:09:58,131,international,SIM016125,DEV04291,Lagos,NG,Cairo,EG,0,Genuine,none
8261285088,4778179362,2025-05-31 16:09:58,173,local,SIM005260,DEV05685,Lagos,NG,Addis Ababa,ET,0,Genuine,none
4159656764,6054894757,2025-05-31 16:09:58,20,local,SIM013004,DEV09044,Accra,GH,Addis Ababa,ET,0,Genuine,none
1613697332,7257560008,2025-05-31 16:09:58,96,local,SIM011630,DEV04881,Kampala,UG,Addis Ababa,ET,0,Fraudulent,random_fraud
8861949474,3800277628,2025-05-31 16:09:58,189,local,SIM003916,DEV09025,Nairobi,KE,Nairobi,KE,0,Genuine,none
7206726858,6704060737,2025-05-31 16:09:58,98,international,SIM013179,DEV00792,Addis Ababa,ET,Johannesburg,ZA,0,Genuine,none
5028085792,5886934659,2025-05-31 16:09:58,123,local,SIM019983,DEV00035,Kampala,UG,Accra,GH,0,Fraudulent,call_masking
2527723085,9992400088,2025-05-31 16:09:58,10,local,SIM003629,DEV09245,Accra,GH,Johannesburg,ZA,0,Genuine,none
8464576327,4503024668,2025-05-31 16:09:58,36,international,SIM001300,DEV08116,Lagos,NG,Cairo,EG,0,Fraudulent,sim_box_fraud
3303840068,8129612061,2025-05-31 16:09:58,19,local,SIM008634,DEV06120,Kampala,UG,Nairobi,KE,0,Genuine,none
5693074954,7112181546,2025-05-31 16:09:58,126,local,SIM000710,DEV05770,Nairobi,KE,Accra,GH,0,Genuine,none
8287866603,5085026469,2025-05-31 16:09:58,114,local,SIM004126,DEV04364,Cairo,EG,Addis Ababa,ET,0,Fraudulent,random_fraud
5455569222,1981751989,2025-05-31 16:09:58,118,local,SIM019899,DEV00143,Kampala,UG,Johannesburg,ZA,0,Fraudulent,random_fraud
9917069599,7266601500,2025-05-31 16:09:58,225,international,SIM007440,DEV08679,Lagos,NG,Accra,GH,0,Genuine,none
3203624391,8244000750,2025-05-31 16:09:58,137,local,SIM011288,DEV03360,Addis Ababa,ET,Accra,GH,0,Fraudulent,call_masking
8220206037,7114214856,2025-05-31 16:09:58,153,local,SIM_FAKE_778,DEV02789,Addis Ababa,ET,Lagos,NG,0,Fraudulent,subscription_fraud
1851225220,7948036285,2025-05-31 16:09:58,37,local,SIM004563,DEV05229,Accra,GH,Johannesburg,ZA,0,Genuine,none
9112459239,7731396203,2025-05-31 16:09:58,63,international,SIM017836,DEV06563,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
9959748990,5147291732,2025-05-31 16:09:58,39,international,SIM004017,DEV08623,Addis Ababa,ET,Addis Ababa,ET,0,Fraudulent,random_fraud
8645576641,1781751723,2025-05-31 16:09:58,128,international,SIM004062,DEV02381,Cairo,EG,Lagos,NG,0,Genuine,none
1934145724,4134611334,2025-05-31 16:09:58,147,local,SIM017162,DEV08681,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,call_masking
1166747631,7877169614,2025-05-31 16:09:58,508,local,SIM008289,DEV06339,Addis Ababa,ET,Nairobi,KE,0,Genuine,none
8149565009,8526866065,2025-05-31 16:09:58,122,local,SIM000756,DEV08092,Cairo,EG,Addis Ababa,ET,0,Genuine,none
7948057521,7417809753,2025-05-31 16:09:58,38,international,SIM017183,DEV07160,Nairobi,KE,Lagos,NG,0,Fraudulent,sim_box_fraud
2611689643,3408516084,2025-05-31 16:09:58,245,international,SIM006086,DEV09943,Cairo,EG,Accra,GH,0,Genuine,none
5731605573,6036853246,2025-05-31 16:09:58,43,local,SIM011231,DEV08527,Kampala,UG,Cairo,EG,0,Genuine,none
8471300447,5139305059,2025-05-31 16:09:58,238,local,SIM010240,DEV03952,Johannesburg,ZA,Cairo,EG,0,Genuine,none
2817961323,6381697776,2025-05-31 16:09:58,162,local,SIM009099,DEV09322,Nairobi,KE,Nairobi,KE,0,Genuine,none
6385692885,9396826582,2025-05-31 16:09:58,42,international,SIM004807,DEV02886,Lagos,NG,Nairobi,KE,0,Fraudulent,sim_box_fraud
1971228092,4716214026,2025-05-31 16:09:58,159,local,SIM019993,DEV02784,Kampala,UG,Nairobi,KE,0,Genuine,none
9634694320,7299714689,2025-05-31 16:09:58,23,international,SIM004688,DEV06382,Kampala,UG,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
4738123939,6815904283,2025-05-31 16:09:58,10,local,SIM011983,DEV07494,Addis Ababa,ET,Cairo,EG,0,Genuine,none
1157612372,8411994993,2025-05-31 16:09:58,436,international,SIM018165,DEV07575,Johannesburg,ZA,Lagos,NG,0,Genuine,none
4661621590,8601708368,2025-05-31 16:09:58,102,international,SIM016882,DEV03691,Lagos,NG,Addis Ababa,ET,0,Fraudulent,call_masking
4500310333,7544051213,2025-05-31 16:09:58,135,local,SIM016201,DEV01149,Accra,GH,Cairo,EG,0,Genuine,none
1281173030,7318198375,2025-05-31 16:09:58,173,local,SIM007020,DEV01315,Cairo,EG,Cairo,EG,0,Genuine,none
5282489719,3567701816,2025-05-31 16:09:58,204,international,SIM015672,DEV02592,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,random_fraud
2238966875,2483287490,2025-05-31 16:09:58,395,local,SIM007781,DEV05415,Johannesburg,ZA,Accra,GH,0,Genuine,none
1471241277,9600345831,2025-05-31 16:09:58,59,local,SIM007131,DEV07981,Kampala,UG,Cairo,EG,0,Fraudulent,random_fraud
8562410642,4901742181,2025-05-31 16:09:58,81,local,SIM013875,DEV03613,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
8069681774,3087967471,2025-05-31 16:09:58,11,local,SIM018525,DEV06672,Cairo,EG,Johannesburg,ZA,0,Fraudulent,random_fraud
4340864621,7588882061,2025-05-31 16:09:58,900,local,SIM001755,DEV08317,Nairobi,KE,Accra,GH,0,Fraudulent,call_masking
7511120578,4586768298,2025-05-31 16:09:58,421,local,SIM017717,DEV04375,Johannesburg,ZA,Accra,GH,0,Genuine,none
9813985367,2890503551,2025-05-31 16:09:58,33,local,SIM009112,DEV04574,Accra,GH,Johannesburg,ZA,0,Genuine,none
